id,project,status,created_at,updated_at,application_round,wallet_address,last_updated,project_id,title,description,website,github_user,project_github,project_twitter,previous_funding,team_size,live_on_other_chains,project_value,improvements_to_existing_project
0x9ce772c5cf62e965a6ff9936518d847181c74d5d245eb47daef9ab141cce43d2-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x9ce772c5cf62e965a6ff9936518d847181c74d5d245eb47daef9ab141cce43d2,PENDING,2022-12-02 19:25:09,2022-12-02 19:25:09,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xd061204b73274f09f341cb22d4c87e9cde69e4b4,0,250:0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174:124,Planet Keeper,"NFT's created to fund the research, education, and preservation of our bees. ",https://PlanetKeeper.NFT,,,PlanetKeeperNFT,No,1,No,"Utilizes the power of NFT's to fund the research, education, and preservation of our bees around the world. Uses location specific information to provide grants to locals at the grassroots that provides specific impact for their local pollinators.",
0x9dee7322cb4f34082bed220f9126a4cb0757cde68ce83c0be4acecacf4aec1b6-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x9dee7322cb4f34082bed220f9126a4cb0757cde68ce83c0be4acecacf4aec1b6,PENDING,2022-11-14 22:14:59,2022-11-14 22:14:59,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x4b564515ee500c313b648937d2751f61f5762e98,0,18,JEFE TOKEN,"JEFE TOKEN is endeavoring to be a top-notch gaming platform where we help heroes in uniform and general users to bring mass adoption of cryptocurrency already contributed to hospitals (heroes fighting covid19)  in Africa & Venezuela and with future plans to do another in Mexico . 

JEFE TOKEN NFT Collection offers unique skins, wearables, avatars, land, accessories and more . Each NFT will be assign to different missions and challenges inside $JEFE ecosystem of games it is also your representation in the Metaverse/gaming-blockchain NFT Games.

While making art in the blockchain, we created the JEFE NFT's as tokens to be used in the games , where you can earn rewards and vote .

All JEFE TOKEN holders are elegible for their unique FREE NFT Mint of their unique AVATAR. 

$JEFE TOKEN builds mobile & Virtual reality games where you can earn rewards over web3, connect as well with people all over the world.

The artwork has been done by many artist from the community and holders, those NFT's represents us in a virtual world the one we are crafting day by day so we can bring the metaverse into reality

We love Sunday Special, because there is always Airdrop of tokens and Nfts to players, updates and a lot more for the community.

While we maintain respect between players we like to be competitive we love to integrate with other communities and support the blockchain in any possible way.",https://www.jefetoken.com,jefetoken,,jefetoken,No.,8,No,"First latinamerican project helping heroes with cryptocurrency games, staking and a token.","Our token source code is forked from safemoon, we change variables and function to have a dynamic tax , to change the vault address for our proceeds and the rest is unique, all development of games are unique same as the nft art."
0x9e5ecbacbc82641af38f91d4fc40c97089b10acbf4794ca5d08f9f7dc814f558-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x9e5ecbacbc82641af38f91d4fc40c97089b10acbf4794ca5d08f9f7dc814f558,PENDING,2022-12-02 09:00:18,2022-12-02 09:00:18,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xd9db270c1b5e3bd161e8c8503c55ceabee709552,0,250:0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174:112,GuildQB,"Create an interconnected ecosystem of games, NFTs, and communities to maximize player benefit and enable interoperability across the GameFi ecosystem. Research high-level games, award scholarships from the Guild, and expand the gaming audience. Guild users can also earn additional incentives by building gaming tools and connecting with the entire GameFI/BCG industry.

GuildQB launched in February 2022 and has already grown to become one of the largest GameFi-specific gaming guilds in Japan, with a total of over 50,000 social networking followers and community members.",https://guildqb.com/,GuildQB,GuildQB,@GuildQB,Not yet,20,Not Live,"Create an interconnected ecosystem of games, NFTs, and communities to maximize player benefit and enable interoperability across the GameFi ecosystem. Research high-level games, award scholarships from the Guild, and expand the gaming audience. Guild users can also earn additional incentives by building gaming tools and connecting with the entire GameFI/BCG industry.",Not Fork
0xa2991a2ef61365a00ce6d29ac3ca57bc11a6efbfe7accbaa03e5bd03ccd7b75e-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xa2991a2ef61365a00ce6d29ac3ca57bc11a6efbfe7accbaa03e5bd03ccd7b75e,PENDING,2022-11-30 23:02:47,2022-11-30 23:02:47,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x166f501ac2791024492f2a5e18848fb022cf0b9c,0,250:0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174:97,Stumble upon Rumble,Stumble upon Rumble is an arcade fighting game. With our fair gameplay and social setting we're aiming to be the go-to gathering spot for gamers and crypto gamers alike. ,https://stumbleuponrumble.com,,,StumbleURumble,"Yes, private funding.",6 core team members and 4 long-term freelancers,Yes,"We are integrating many of the top Fantom projects as playable characters in our game, available exclusively to the community members of those projects! This gives community members a more tangible connection to the projects and a great place to meet each other.",
0xa36afda774b6901135986236f1bae8887de901e62766874140bc59c9e8c1417f-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xa36afda774b6901135986236f1bae8887de901e62766874140bc59c9e8c1417f,PENDING,2022-11-14 23:00:25,2022-11-14 23:00:25,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x5c25f3e763d567e7cbd791141f645d86dd11c437,0,19,Slothtopia,We are a social simulation video game. Create a social network with other players and NPCs while enjoying endless mini-games and tasks,https://slothtopia.io,,,SlothtopiaGame,"Yes, mints",Seven,"Yes, Avalanche","Innovation is focused mostly on the evolution of NFTs. Enabling them to be interoperable (and not just for arbitrage marketplace opportunities). We are also building the game for Steam, Epic Games, and Google Play and allowing fiat onboarding into blockchain. We also have implemented seamless cross-chain integration into the game where we can pull in any owned assets by a wallet address regardless of the chain it is on. Basically trying to take the hot dumpster fire which is the current NFT market and giving it a real world use case while building the tech to onboard the tens of millions of gamers who see the NFT space as I just described it",ABSOLUTELY NOT
0xa674be11f6aaae24cef90bf314f614ffe1031a7e56e8e7e30fefed8d3a4ceaff-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xa674be11f6aaae24cef90bf314f614ffe1031a7e56e8e7e30fefed8d3a4ceaff,PENDING,2022-12-01 08:04:49,2022-12-01 08:04:49,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x8f50ff3d8aa061a0b4bf9131aa0bb9d6a8df91bb,0,250:0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174:99,SUPACharge,"SUPACharge is the first Web3 native cross-platform application that will allow seamless auto-onboarding of users & Project Creators into created channels, ease of NFT and Token transactions and communication under a single platform using a novel approach.

We expect our app to be a fully functioning SocialFi App for the community to be safe from scammers as well as fast onboarding into the right channels.",https://supacharge.io,,,supachargeio,No,5,No,Cross-platform application including mobile with automatic channel creation and onboarding for Fungible token and NFT projects with moderation tools. Users are automatically assigned private channels to connect with other holders and project creators. This thereby eliminates the need of third party tools and thereby minimizes risk of fraudulent activity. The application also allows the onboarding of new users/non-holders onto public channels.,N/A
0xa72836cd5d8bafa3d32b83d5f49117eab078189bba1ad88f8308f56b4874fb26-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xa72836cd5d8bafa3d32b83d5f49117eab078189bba1ad88f8308f56b4874fb26,PENDING,2022-11-29 16:07:40,2022-11-29 16:07:40,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x8230d08fd17cab204f91a549b03c94f401549418,0,250:0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174:31,Depeg Finance,"Depeg Finance is a product that offers options markets on pegged derivatives assets allowing market participants to robustly hedge and speculate on peg deviations of exotic pegged assets. 
https://docs.depeg.app/",https://depegfinance-frontend.vercel.app/,,,,No,4  members,No,Allows users to hedge and speculate on pegged assets.,It is a fork of y2k finance which we intend to develop on and add more features( like per example calls/puts in forex pairs).
0xa8ccc7762c74f0ae7e38d9e89b476b9e22836e0b5a80d75e51259214945b6d84-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xa8ccc7762c74f0ae7e38d9e89b476b9e22836e0b5a80d75e51259214945b6d84,PENDING,2022-12-02 18:22:33,2022-12-02 18:22:33,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xb459ff004beaef08f449470660bd9bb431eff09b,0,250:0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174:121,Nether.Fi,Decentralized Perpetuals and Spot Exchange,https://Nether.Fi,,https://github.com/NetherFi,Nether_fi,No.,5 members.,No. Fantom mainnet is where we will deploy.,"Quality decentralizezd perptuals (GMX fork). We also want to focus on midcap tokens that don't have _any_ decentralized perptuals. Along with that, perptual aggregation is an innovative feature we seek to offer.","Yes, GMX codebase. MVP is being built as we speak. The intial fork will be a 1:1 with our branding and what not. After we receive some funding, we will add other token pools for other Fantom based projects."
0xabbc55be6a354835a50a1dbcf158a29faa124da2cca1d161571944de15135a49-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xabbc55be6a354835a50a1dbcf158a29faa124da2cca1d161571944de15135a49,PENDING,2022-12-01 07:44:31,2022-12-01 07:44:31,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x2755213c8435f15d9929101357686a9c1bec280a,0,250:0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174:98,Web3Box,"Web3Box is committed to creating a Web3 UGA (User-Generated Asset) platform with a secure environment worldwide.

Web3Box Key Modules

(1) Privacy-safe sandbox
Fantom Eco Assets Management
Fantom Eco Assets Portfolio

(2) Risk assessment
Fantom Eco Projects Scoring
Fantom Eco Projects Risk Report
Fantom Eco Projects Abnormal warning

(3) Web3 Tool/Feed aggregator 
Fantom Eco tool navigation
Fantom Eco content aggregator
Fantom Eco information source customization",https://web3box.cc,,https://github.com/web3box-labs/apps,@w3b_official,nope,5,nope,"1. Web3Box allows Fantom ecosystem users to access Fantom eco wallet, Defi, Swap, and browse Web3 websites in the privacy-safe sandbox.   The data generated in transactions and browsing is securely stored on the Fantom ecosystem users’ personal computers, which could effectively isolate hackers & viruses and avoid system horse calls & program supervision.  2. Web3Box provides Fantom users with risk assessment of Fantom eco projects so that Fantom users can timely and accurately understand the risks of Fantom eco projects, and then select the Fantom eco projects with low risks for users to avoid those with high risks when making investment decisions.  3. ​​Web3Box presents the visual Web3 news for Fantom users, including value-added content services and interactive narrative subjects, bringing better reading experience and more accurate content timeliness.  Meanwhile, the unique aggregation function of Web3Box will be improved by Fantom users in a decentralized manner, including Web3 industry sites, resources, and tools. Finally, it will let Fantom users liberate the conventional webpage favorites in Web2, achieving one-stop access to all Web3 applications.",
0xb0121e33bfc61c86c8b57924d64b198017212f46b468f8f39fb771db4104cada-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xb0121e33bfc61c86c8b57924d64b198017212f46b468f8f39fb771db4104cada,PENDING,2022-12-02 15:42:43,2022-12-02 15:42:43,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x1375847014ba64517210cbfe185808232cf45d4a,0,250:0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174:120,GravityDAO,"Gravity DAO is a trust creation, Web 3 well-being, and conflict management commons. If you would like to learn more about nonviolent communication, a transformational approach to conflicts, promote well-being and facilitate human coordination, this is your place!

We have created a framework for communities, especially DAOs, to process conflict effectively, compassionately, non-rivalrous way. Our goal is to foster nonviolent communication, empathy, and understanding of conflicts in decentralized communities, facilitate human coordination, and build a culture of trust between peers. We care about individual well-being by promoting safe spaces and supporting mental health awareness in the DAO space. 

With GravityDAO you achieve:
- trust creation
- conflict resolution
- provide tools for conflict
- management 
- Active Gravitons (support for your community)
- community building
- creation of frameworks for DAOs
- education & training
- researches
- psychological support
- safe spaces ",https://gravitydao.org,,https://github.com/CommonsBuild/Gravity,https://twitter.com/GravityDAO,"Yes, from the TEC and Gitcoin",5 people,yes,"Gravity becoming a self-sustainable service DAO, benefits the web3 and Fantom community by supporting coordination within the social layer of tokenized projects. Giving them access to tools we create, information coming from research activities, conflict management courses, and other types of education and support for individual and collective wellbeing.",
0xb38f2bd125fa2b6bc62fec89955d412290c30e4ed38db92541bc220aad5f9202-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xb38f2bd125fa2b6bc62fec89955d412290c30e4ed38db92541bc220aad5f9202,PENDING,2022-11-14 19:54:25,2022-11-14 19:54:25,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x596be05a5688f38acb00231ec16b2589cbd29dda,0,14,Pluto Pawn,"Project name: Pluto Pawn

Author: Stinky

Twitter: @Nomamesgwei

Email: stinkyzeroex@gmail.com

(KYC information available upon request)



Recipient address: 0x…

Grant category: DeFi, NFT, Fantom

Project description: Rather than build something that only benefits our holders and ecosystem. Pluto Pawn was created to bring utility to all NFT’s and Tokens. Fantom NFT collectors will be able to get loans in their favorite tokens, backed by a single or multiple NFTs. Holders of Umans, Magicats, or Cyber Nekos will be able to get loans in $TOMB, $BOO, $BRUSH and more. Our bundle module let’s non-blue chip NFTs in on the fun as well, bundle multiples to get a single loan. Our Peer-to-Peer Marketplace allows users to be borrowers or lenders. Lenders receive a Pawn Ticket NFT, similar to an LP token, making their loans tradable on secondary markets. 



Project links:

Website: http://plutopawn.io  
Twitter: https://twitter.com/plutopawn_io  
Discord: https://discord.degendwarfs.io 
Github: https://github.com/degendwarfs/PlutoPawn (Will be open-sourced when protocol launches. Repository invitations sent upon request)
Additional team member: 

Zero (Art & Design)
Atarev (Audio & IT)
Ov3rKoalafied (Product Manager)
aDegenerateIncome (QA Intern)
DreadPirate DB (Developer)
Justin Honey (Developer)
Please link to any previous projects the team has meaningfully contributed to:

Nightmare On Fantom St. (Fantom): https://www.twistedtech.wtf/nofs/mint 
Bubonic Bastards (Fantom): https://www.twistedtech.wtf/bubo/mint 
Degen Dwarfs: https://degendwarfs.io 
Alchemix: https://alchemix.fi/ 


Competitors, peers, or similar projects: There are none on the Fantom Network to our knowledge. Similar projects exist on other chains like BendDao which only supports blue-chip NFTs via a pool. NFTfi, only supports $WETH and $DAI tokens on mainnet. JPEG’d only provides loans in their native $pUSD token.



Is/will this project be open sourced? Yes, once deployed. We can grant judges access to private repositories to confirm.



Date of deployment: The smart contracts are ready now, and have passed internal testing and audits. In order to ensure the community that our contracts are safe to interact with, we seek to raise funds to pay for a 3rd party audit through Sherlock or Code4Arena. During this stage we can also show progress made on the front-end design, and will be projected to start on the front-end following their completion. Preview our last test on Goerli testnet: 



Has your project previously applied for a grant? No, this is our first time applying for any grant.



Proof of Progress: We deployed a test loan on Goerli, that can be seen here: https://testnets.opensea.io/assets/goerli/0xfafa88920e1275f7231e969a8751196c13d83ad4/0 



We are also sharing some of our progress on the dApp design, this is still a work and progress and the final product could be different. 



https://twitter.com/plutopawn_io/status/1592176553613750273?s=20&t=JQqQDEqp-FQeAE6hbqUtDw",https://plutopawn.io,stinkyfi,DegenDwarfs,plutopawn_io,no,7,No,"Utility to existing NFTs and Tokens, a new DeFi lending protocol that we don't think exist on Fantom currently.  We bridge all communities, and not just add utility to our tokens.","The project was inspired but not forked. I personally developed the entire project, created test, and deployment scripts. You can review the Goerli test to confirm but, similar functionality exist on other chains"
0xb6fe0596d332baa04cd63793a970431fa8e1e7a8bd86a9018f8f3524ff0b7cb6-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xb6fe0596d332baa04cd63793a970431fa8e1e7a8bd86a9018f8f3524ff0b7cb6,PENDING,2022-11-18 20:41:13,2022-11-18 20:41:13,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x064af3bfe01c3a8057fc6faf7bf45985ec707743,0,55,Fantom Nobles,"Fantom Nobles is building a protocol to align game studios, the community, and the investors with a self-sustaining web3 tournament prize protocol. 

The key concepts are 
- provide a stage at which games can present themselves to a greater audience.
- produce a steady flow of prize money and support the games’ native tokens
- Gamified voting system, and hosted tournaments with coverage. 

Nobles governance token is be backed by web3 games' native tokens and can only be obtained by completing cross-chain tasks, a novel approach. 

All this on the Fantom Blockchain.
",https://www.notion.so/Fantom-Nobles-Litepaper-V-0-1-1bbc7acf8a7a4098aac52e6671bb8dec,bravenoob21,https://github.com/Fantom-Nobles,FantomNobles,none,1,no,"web3 game tournaments, support native chain games. ",new code / idea / project.
0xb8a9a3aa69689c9cf3d88f8960c1ff09eefcd31e997ff854a355d71d893709dc-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xb8a9a3aa69689c9cf3d88f8960c1ff09eefcd31e997ff854a355d71d893709dc,PENDING,2022-11-15 03:45:58,2022-11-15 03:45:58,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x767b4838b22116e7b05d9de1168a39d7494337c3,0,23,Fantom Gallery,A virtual gallery providing a new way to discover digital art while on boarding artists and collectors.,https://fantomgallery.io,,,fantomgallery,No,1-5,No,"On boarding for artists and collectors, promoting artists through virtual galleries and pop up events, additional volume through art sales",Not a fork.
0xb97986af933b8599aec372059a1819dfb84dedca08021640d10124a40649079f-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xb97986af933b8599aec372059a1819dfb84dedca08021640d10124a40649079f,PENDING,2022-11-21 09:39:11,2022-11-21 09:39:11,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x2bda0f075ef125d8aa232df763559c9749cc218c,0,51,Incognito ,"Incognito is a global community of privacy-minded builders seeking to protect the world from surveillance and control. They build privacy-protecting, blockchain-based financial products for the future of money. The Incognito team aims to bring the highest level of privacy to the blockchain ecosystem as a whole. Users can take any action with their favorite assets and dApps from all blockchains while their privacy is well preserved.Incognito is a layer-1 blockchain that aims to bring privacy to both crypto assets and decentralized applications. Incognito supports multi-chain integration via the bridges built to 13 major blockchains on the market: Bitcoin, Ethereum, Polygon, Fantom, NEAR, Aurora, Avalanche, BNB Smart Chain, Monero, Dash, Zilliqa, Zcash, Litecoin. Since the main net launch in 2019, Incognito’s privacy network has been adopted with +200 crypto assets shielded to the Incognito chain, +400M shielding volume, +500M trading volume, and ~5M privacy transactions validated. Incognito has its native token - Privacy (PRV) allows users to trade and swap in the chain.
",https://incognito.org,,https://github.com/incognitochain,https://twitter.com/IncognitoChain,Cypherpunk Guild - Build Bridge to NEAR,"More than 25 engineers, cryptographers and others","Incognito is a privacy blockchain with the goal is to bring privacy to cryptoassets and dApps on other blockchain. Currently, Incognito has integrated with 16 blockchains like  Bitcoin, Ethereum, Polygon, NEAR, Aurora, Avalanche, BNB Smart Chain, Monero, Dash, Zilliqa, Zcash, Litecoin,... Incognito is building a privacy layer for Fantom network via a bridge.","Incognito brings privacy to cryptoassets and dApps on Fantom blockchain. For example, Fantom users can send, receive and swap FTM without exposing your addresses, token type and amount, moreover, dApp users such as SpookySwap can enjoy the anonymity while using Incognito.",
0xb9f2f91b4aca509286c7acc9a1b0a394ef53df2e6d77c1f9f6b0aa5bb39bbfd6-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xb9f2f91b4aca509286c7acc9a1b0a394ef53df2e6d77c1f9f6b0aa5bb39bbfd6,PENDING,2022-11-25 15:17:52,2022-11-25 15:17:52,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x30037b47df4c139e00708e1e4fec9205acd9cb25,0,60,PaintSwap,PaintSwap is a decentralised open NFT marketplace on the Fantom Opera network. Thriving towards been the most technologically advanced NFT marketplace in existence on any network.,https://paintswap.finance/,,,paint_swap,No,8,No,"PaintSwap – NFT Marketplace Cutting Edge Development for the Decentralized World  Establishing a platform on Fantom in the Spring of 2021, the original five founders of PaintSwap shared a vision of bringing decentralized performance and technology to the forefront of the dApp market through superior solidity and high UX standards. In the year and a half plus of its existence, PaintSwap has risen to become the leading NFT marketplace on Fantom Opera and is now ready to expand, creating a fully realized project on that same ecosystem. This proposal will detail some of the unique features that PaintSwap is ready to bring to the already vibrant community of Fantom Opera. Everything that will follow has been done without any outside financial support. Imagine what we could do with funding. Continued Pioneering through Constant Commitment The focus of dApps residing on Fantom Opera at this time should be the attraction and retention of outside, unaccounted-for capital. To this end, PaintSwap released an ambitious road map highlighting the features that we will implement to attract new users into our ecosystem while serving and maintaining users already present. A few of these upcoming features will be listed and expanded upon below. fNFT Marketplace The next wave of technology in our sector could well involve financial NFTs and the security offered by them. PaintSwap is determined to make Fantom Opera a cornerstone of this major opportunity. We are already well on the way to making a secondary platform tied to the main PaintSwap marketplace that is dedicated to trades, sales, and interactions with fNFTs.  Cross-chain Marketplace and Contract Factory Our success in attracting and supporting over 1300 NFT collections on Fantom Opera demonstrates that there is a hunger for reliable, decentralized support of NFT collections throughout the crypto community. This hunger, however, has recently been impacted by an imbalance of creation versus liquidity in various ecosystems. PaintSwap intends to return vitality to the Fantom NFT community by introducing the many incredible creators and builders on our marketplace to other chains. This will result in the cross-pollination of liquidity pools, introducing new users to all chains and projects involved. Global NFT Tracking with Option to Hide Rather than leaping into the implementation of our Track-All subgraph, PaintSwap has chosen to take a more measured approach to increase user control and decrease the potential for malevolence. We will implement an advanced, customizable interface to hide content from contracts on a user-level basis, along with certain larger-scale controls to allow the concealment of known malicious contracts.  Building Creative Solutions PaintSwap’s NFT marketplace is a built-from-scratch solution based on the needs that were present in the Fantom community at the time of conception. Since that time, the team has continued to expand upon the foundation of proactive measures addressing the opportunities of the future. In fact, several of the implementations that have been introduced are uniquely available on PaintSwap, even when considering readily available markets on other chains. Bulk Actions PaintSwap brought brand new technology to the Fantom Opera scene with the implementation of our various Bulk Actions. Simplifying processes for Buyers, Sellers, and Project Managers using revolutionary, gas-conscious construction that makes the site and its Solidity scalable to support massive volume. Bulk Listing, Transferring, Offering, Burning, and more are all available as single transaction events on the PaintSwap platform, saving time and money for all involved.  Customizable Statistics With the release of v3 of the marketplace came our advanced statistics interface, which allows the user to customise displayed metrics and time frames on a global or collection level. This provides invaluable buying insight for all purchasers, regardless of what metrics they observe when doing their own research on projects. This, in conjunction with our BubbleMaps partnership, creates a level playing field of unfiltered information on which all users of the platform can engage responsibly with new and existing products. On top of that, Project Managers (or even active community members) can both generate a social media-ready postcard of collection statistics and embed a live iFrame of collection stats on websites. These features are publicly visible and available to all, maintaining our standard of easily accessible, decentralised information. ERC 2981 (Native Royalty) Support PaintSwap has always enforced creator-designated royalties on sales. Our stance on this matter is very clear. We do this both through our UI (for collections without the native contract standard) and through enforcement of the ERC 2981 Solidity standard. In order to assuage any concerns about malevolent collections imposing outrageous royalty percentages to discourage selling or profiteer from user ignorance, PaintSwap caps royalties at 7.5%. This, along with our marketplace sale fee of 2.5% make the maximum liability for a seller 10%. This is nothing new. PaintSwap has maintained these standards long before it entered the zeitgeist; in fact, this has been our policy since the inception of the marketplace.      Maintaining Expected Standards Rather than spending any more valuable time digging into the minutia of certain items, the following will be a list of the many standards upheld by PaintSwap. Many of these are found nowhere else on Fantom Opera, and some are rarely found on any chain. Floor Sweep Collection Offers Filtered Collection Offers Offers on both Listed and Unlisted assets Checkout Bulk Actions NFT Burning Non-Custodial Offers Auctions (with Flash option) Custodial Vaults Contract Deployer Minting UI iNFT & fNFT P2P Swapping ERC 721, 721Enum Support ERC 1155 Support ERC 2981 Royalty Support Global and User level Activity Pages Download Holders Automated Rarity Calculation Trait Filtering Community Contract  Any support this fund receives will go towards the continued development of the PaintSwap platform, including but not limited to server costs, ongoing subscriptions & services etc.",No
0xbac74bc82a9a43e893765b49c5a0d12702b6108ef671410f9645fcf7c38d8dfb-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xbac74bc82a9a43e893765b49c5a0d12702b6108ef671410f9645fcf7c38d8dfb,PENDING,2022-12-03 11:55:15,2022-12-03 11:55:15,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x0413e238c56005ac17f60e4ebdbfc45fe6fdb0f0,0,250:0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174:129,8BIT Metaverse,"Inspired by the look of the games from the 90s, 8BIT Metaverse brings a combination of a free-to-play nostalgia-inducing open world metaverse combined with the benefits and opportunities of Decentralized Finance (DeFi). 

8BIT Metaverse’s vision is to create a fun and engaging interoperable metaverse that can perform multiple DeFi transactions including a multiple P2E gaming system while giving users a platform where they can integrate or build communities.

What have we built so far?

Since our launch in November 2021, we have built the largest pixel metaverse on blockchain complete with unique environment and character designs.

We have also built an inventory system that allows a user to trade NFT wearables and use them on the blockchain. 

Lastly, we have integrated multiple Dapps in the $FTM ecosystem and other networks that are fully interoperable within the 8BIT Metaverse. This year alone, we have partnered with more than 40+ NFT and DeFi projects including Dapp Radar and Clover wallet. 

Where would we use the grant?

Although we are confident that we are able to produce the whole P2E game and provide additional functionalities within the metaverse with the funds that we have raised from our Netizen sales last year, any additional funding will help us achieve our main goal - which is to attract more players and communities 

The grant will be used to:

1. Fund research on 8BIT Acedemy (8BIT learn) a pixel game that will help educate users on GameFi, token farming, DeFi, and most importantly blockchain security! Think of it as a gamified education system. 

2. Form an aggressive WEB3 marketing and partnership team that will stay up-to-date with the current NFT trends and maintain good relationships with other NFT communities cross chain.

3. Hire senior game developers who can work on additional P2E games.

4. Marketing fund for twitch and NFT gaming influencers. 


Your vote, big or small, is important to us. We are grateful for your support. ",https://www.8bitmetaverse.io,,,https://twitter.com/8BIT_metaverse,Yes - NFT Sales,15 at the moment - 52 during peak. ,No,GameFi & Metaverse,
0xbb29accc8a58c02d4f731512e8e9849d176decb0eacd26fbd1e666127a8a6019-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xbb29accc8a58c02d4f731512e8e9849d176decb0eacd26fbd1e666127a8a6019,PENDING,2022-12-01 14:45:30,2022-12-01 14:45:30,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x48fb8b4bab194b74cb8af3f97f2df059e534bfdb,0,250:0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174:102,Fantom Italia,"Italian fantom community, to communicate and engage italian degen about Fantom technology and utility.
- Twitter profile
- Posts about most famous protocols in Italian + explanation on how it works
- Online community gatherings 
- Medium articles in italan",https://twitter.com/FantomItalia,,,,no,1,no,More adoption for the italian community,no
0xbc6f2fd4e9e6ff4974fd0e0536cc21bf677e69ab41338c15aaf5310b4c444b22-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xbc6f2fd4e9e6ff4974fd0e0536cc21bf677e69ab41338c15aaf5310b4c444b22,PENDING,2022-11-23 21:02:01,2022-11-23 21:02:01,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xead9f532c72cf35dab18a42223ee7a1b19bc5abf,0,65,Matrix Farm,"Matrix Farms is an autocompound protocol on Fantom Opera. It provides excellent analytic tools, while giving everyone access to the wonders of autocompounding without having to do it manually.",https://matrix.farm,Armax,https://github.com/MatrixFarm,farm_matrix,No,6,"Yes, Arbitrum, Dogechain and Optimism","It provides a service to Fantom users, specifically new users who prefer the simplicity of our protocol to doing it on their own.",
0xbda9df0953fde020023cfffd5828f992ea6c14bf2bb4731fec2c5ccadc7c59c7-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xbda9df0953fde020023cfffd5828f992ea6c14bf2bb4731fec2c5ccadc7c59c7,PENDING,2022-12-03 18:41:08,2022-12-03 18:41:08,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xe269d07ace139330f0832456ac641f2062aa19b5,0,250:0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174:134,kek.tools,Tracking and charting tools for your favorite DEX in real time.,https://cryptokek.com/,,,kektoken,"Yes, 2 years ago 5K from the Fantom Grant",5,"Token is on Fantom, the Dapp is a multichain chart tool. ","Community Chart tools, Project Spotlights, Insights in Trending and most viewed projects",
